断面地形输入
3
CS1
100	100
108	100
100	100
 58	 270.57	 350.20	   0
 59	 319.57	 350.16	   0
 60	 368.58	 351.11	   0
 61	 417.58	 352.31	   0
 62	 466.58	 353.50	   0
 63	 515.59	 354.29	   0
 64	 564.59	 354.37	   0
 65	 613.59	 354.30	   0
 66	 662.59	 354.18	   0
 67	 711.60	 353.89	   0
 68	 760.60	 353.93	   0
 69	 809.60	 353.93	   0
 70	 858.61	 353.93	   0
 71	 907.61	 353.96	   0
 72	 956.61	 353.98	   0
 73	1005.61	 353.89	   0
 74	1054.62	 353.56	   0
 75	1103.62	 353.80	   0
 76	1152.62	 353.85	   0
 77	1201.63	 353.89	   0
 78	1250.63	 353.85	   0
 79	1299.63	 353.88	   0
 80	1348.64	 353.88	   0
 81	1397.64	 353.86	   0
 82	1446.64	 353.93	   0
 83	1495.64	 353.89	   0
 84	1544.65	 353.93	   0
 85	1593.65	 353.83	   0
 86	1642.65	 353.84	   0
 87	1691.66	 353.84	   0
 88	1740.66	 353.79	   0
 89	1789.66	 353.80	   0
 90	1838.66	 353.68	   0
 91	1887.67	 353.34	   0
 92	1936.67	 353.69	   0
 93	1985.67	 353.62	   0
 94	2034.68	 353.62	   0
 95	2083.68	 353.74	   0
 96	2132.68	 353.81	   0
 97	2181.69	 354.08	   0
 98	2230.69	 353.96	   0
 99	2279.69	 353.97	   0
100	2328.69	 353.98	   0
101	2377.70	 354.05	   0
102	2426.70	 354.20	   0
103	2475.70	 354.37	   0
104	2524.71	 354.49	   0
105	2573.71	 354.60	   0
106	2622.71	 354.92	   0
107	2671.72	 356.12	   1
CS3
100	100
105	100
100	100
  1	-750.00	 355.80	   1
  2	-740.00	 351.30	   0
  3	-739.00	 348.30	   0
  4	-737.00	 346.20	   0
  5	-712.00	 346.00	   0
  6	-672.00	 345.20	   0
  7	-606.00	 345.00	   0
  8	-586.00	 345.00	   0
  9	-580.00	 345.20	   0
 10	-573.00	 345.90	   0
 11	-560.00	 345.90	   0
 12	-534.00	 346.00	   0
 13	-477.00	 346.00	   0
 14	-383.00	 346.20	   0
 15	-377.00	 346.00	   0
 16	-334.00	 345.90	   0
 17	-297.00	 345.40	   0
 18	-261.00	 344.70	   0
 19	-231.00	 345.30	   0
 20	-190.00	 345.60	   0
 21	-154.00	 345.50	   0
 22	-125.00	 345.60	   0
 23	-120.00	 345.90	   0
 24	 -79.00	 346.00	   0
 25	 -56.00	 345.60	   0
 26	 -39.00	 345.30	   0
 27	 -34.00	 344.80	   0
 28	   0.00	 344.60	   0
 29	  11.00	 344.70	   0
 30	  17.00	 345.30	   0
 31	  39.00	 346.00	   0
 32	  83.00	 346.20	   0
 33	 154.00	 346.10	   0
 34	 166.00	 345.90	   0
 35	 228.00	 346.10	   0
 36	 258.00	 345.90	   0
 37	 278.00	 345.40	   0
 38	 293.00	 345.60	   0
 39	 307.00	 347.10	   0
 40	 440.00	 347.00	   0
 41	 573.00	 347.30	   0
 42	 720.00	 347.10	   0
 43	 869.00	 346.70	   0
